InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
532317,21680,WOODLAND  STICKERS,24,2010-11-11 14:57:00,0.85,12803.0,Netherlands
539745,21577,SAVE THE PLANET COTTON TOTE BAG,1,2010-12-21 15:21:00,5.06,,United Kingdom
538852,22582,PACK OF 6 SWEETIE GIFT BOXES,2,2010-12-14 13:33:00,2.55,17372.0,United Kingdom
533547,22574,HEART WOODEN CHRISTMAS DECORATION,6,2010-11-17 16:48:00,0.85,16409.0,United Kingdom
533737,16237,SLEEPING CAT ERASERS,2,2010-11-18 13:55:00,0.43,,United Kingdom
537823,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,2,2010-12-08 14:25:00,3.36,,United Kingdom
537641,21258,VICTORIAN SEWING BOX LARGE,3,2010-12-07 15:32:00,25.49,,United Kingdom
528352,22283,6 EGG HOUSE PAINTED WOOD,4,2010-10-21 14:29:00,7.95,18243.0,United Kingdom
536006,21967,PACK OF 12 SKULL TISSUES,6,2010-11-29 14:38:00,0.29,17019.0,United Kingdom
525718,22754,SMALL RED BABUSHKA NOTEBOOK ,4,2010-10-06 14:40:00,0.85,,United Kingdom
527655,22865,HAND WARMER OWL DESIGN,2,2010-10-18 14:07:00,2.1,13387.0,United Kingdom
536074,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,36,2010-11-30 11:00:00,3.39,14062.0,United Kingdom
538113,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-12-09 15:29:00,1.25,15811.0,United Kingdom
532642,20996,JAZZ HEARTS ADDRESS BOOK,4,2010-11-12 17:00:00,0.84,,United Kingdom
527133,20749,ASSORTED COLOUR MINI CASES,24,2010-10-15 09:33:00,6.35,12709.0,Germany
534737,48194,DOORMAT HEARTS,30,2010-11-23 19:20:00,6.75,15061.0,United Kingdom
527124,21407,BROWN CHECK CAT DOORSTOP ,37,2010-10-14 19:46:00,3.75,14088.0,United Kingdom
536769,22356,CHARLOTTE BAG PINK POLKADOT,10,2010-12-02 14:47:00,0.85,17581.0,United Kingdom
535249,22915,ASSORTED BOTTLE TOP  MAGNETS ,24,2010-11-25 12:47:00,0.42,13319.0,United Kingdom
525094,22061,LARGE CAKE STAND  HANGING STRAWBERY,4,2010-10-04 09:29:00,9.95,13305.0,United Kingdom
539434,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,2,2010-12-17 14:41:00,13.57,,United Kingdom
528125,22265,EASTER DECORATION NATURAL CHICK,5,2010-10-20 14:42:00,0.65,16903.0,United Kingdom
534187,22142,CHRISTMAS CRAFT WHITE FAIRY ,2,2010-11-21 14:10:00,1.45,16501.0,United Kingdom
537666,22621,TRADITIONAL KNITTING NANCY,1,2010-12-07 18:36:00,1.45,,United Kingdom
528383,22633,HAND WARMER UNION JACK,1,2010-10-21 18:21:00,2.1,14686.0,United Kingdom
526484,22310,IVORY KNITTED MUG COSY ,6,2010-10-12 07:49:00,1.65,17710.0,United Kingdom
535409,22156,HEART DECORATION WITH PEARLS ,10,2010-11-26 11:24:00,0.85,14507.0,United Kingdom
531243,22725,ALARM CLOCK BAKELIKE CHOCOLATE,2,2010-11-07 10:46:00,3.75,16889.0,United Kingdom
532750,22458,CAST IRON HOOK GARDEN FORK,16,2010-11-14 13:24:00,2.55,16416.0,United Kingdom
537126,22925,BLUE GIANT GARDEN THERMOMETER,1,2010-12-05 12:13:00,5.95,18118.0,United Kingdom
538524,21028,NINJA RABBIT BLACK,1,2010-12-13 09:35:00,2.51,,United Kingdom
533965,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2010-11-19 13:06:00,7.62,,United Kingdom
537638,21993,FLORAL FOLK STATIONERY SET,2,2010-12-07 15:28:00,2.51,,United Kingdom
526660,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2010-10-12 15:04:00,5.95,13013.0,United Kingdom
532587,22078,RIBBON REEL LACE DESIGN ,10,2010-11-12 14:28:00,2.1,15024.0,United Kingdom
538148,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2010-12-09 16:26:00,4.21,,United Kingdom
536945,37464,ROBOT MUG IN DISPLAY BOX,1,2010-12-03 12:24:00,1.25,14083.0,United Kingdom
533516,22699,ROSES REGENCY TEACUP AND SAUCER ,12,2010-11-17 14:53:00,2.55,16684.0,United Kingdom
532299,21086,SET/6 RED SPOTTY PAPER CUPS,4,2010-11-11 13:53:00,0.65,17954.0,United Kingdom
537160,22187,GREEN CHRISTMAS TREE CARD HOLDER,4,2010-12-05 13:18:00,4.25,14161.0,United Kingdom
539299,35004C,SET OF 3 COLOURED  FLYING DUCKS,3,2010-12-16 17:30:00,5.45,14180.0,United Kingdom
535835,21935,SUKI  SHOULDER BAG,1,2010-11-29 09:46:00,3.36,,United Kingdom
537135,85231G,ORANGE SCENTED SET/9 T-LIGHTS,2,2010-12-05 12:35:00,0.85,17059.0,United Kingdom
525706,22835,HOT WATER BOTTLE I AM SO POORLY,3,2010-10-06 13:24:00,4.65,17075.0,United Kingdom
536946,84692,BOX OF 24 COCKTAIL PARASOLS,25,2010-12-03 12:28:00,0.42,13013.0,United Kingdom
526383,85049G,CHOCOLATE BOX RIBBONS ,12,2010-10-11 12:33:00,1.25,14412.0,United Kingdom
530381,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2010-11-02 16:52:00,0.42,13520.0,Switzerland
537227,85099B,JUMBO BAG RED RETROSPOT,100,2010-12-06 08:42:00,1.65,17677.0,United Kingdom
538349,22466,FAIRY TALE COTTAGE NIGHTLIGHT,1,2010-12-10 14:59:00,1.95,,United Kingdom
531690,85123a,WHITE HANGING HEART T-LIGHT HOLDER,11,2010-11-09 11:49:00,6.77,,United Kingdom
530164,79067,CORONA MEXICAN TRAY,4,2010-11-02 08:47:00,3.75,16133.0,United Kingdom
539837,48116,DOORMAT MULTICOLOUR STRIPE,1,2010-12-22 13:48:00,7.95,14532.0,United Kingdom
526906,21723,ALPHABET HEARTS STICKER SHEET,1,2010-10-13 15:22:00,0.85,16120.0,United Kingdom
534652,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2010-11-23 13:26:00,2.55,14170.0,United Kingdom
527104,22111,SCOTTIE DOG HOT WATER BOTTLE,4,2010-10-14 17:09:00,4.95,14911.0,EIRE
537240,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,3,2010-12-06 10:08:00,7.62,,United Kingdom
538827,22834,HAND WARMER BABUSHKA DESIGN,24,2010-12-14 12:59:00,0.85,14298.0,United Kingdom
527139,22436,12 COLOURED PARTY BALLOONS,20,2010-10-15 10:16:00,0.65,13136.0,United Kingdom
534788,22469,HEART OF WICKER SMALL,1,2010-11-24 11:25:00,1.65,16782.0,United Kingdom
528659,22197,SMALL POPCORN HOLDER,4,2010-10-24 12:44:00,0.85,15723.0,United Kingdom
538524,46776C,WOVEN FROST CUSHION COVER,2,2010-12-13 09:35:00,4.21,,United Kingdom
531900,20869,GOLD FABRIC MIRROR,1,2010-11-10 12:03:00,1.25,15031.0,United Kingdom
525448,22751,FELTCRAFT PRINCESS OLIVIA DOLL,2,2010-10-05 14:05:00,3.75,16938.0,United Kingdom
525882,22433,WATERING CAN GREEN DINOSAUR,1,2010-10-07 14:28:00,4.21,,United Kingdom
532437,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,5,2010-11-12 11:08:00,0.85,18007.0,United Kingdom
526109,21327,SKULLS WRITING SET ,1,2010-10-08 12:58:00,3.36,,United Kingdom
531789,21915,RED  HARMONICA IN BOX ,3,2010-11-09 15:07:00,1.25,15570.0,United Kingdom
533072,22194,BLACK DINER WALL CLOCK,1,2010-11-15 17:43:00,8.5,13148.0,United Kingdom
533381,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,2010-11-17 10:55:00,2.1,14417.0,United Kingdom
534510,22938,CUPCAKE LACE PAPER SET 6,12,2010-11-23 11:45:00,1.95,17237.0,United Kingdom
528145,21896,POTTING SHED TWINE,1,2010-10-20 15:56:00,4.21,,United Kingdom
530653,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,2010-11-04 09:40:00,5.91,,United Kingdom
536876,22156,HEART DECORATION WITH PEARLS ,1,2010-12-03 11:36:00,1.66,,United Kingdom
534205,21067,VINTAGE RED TEATIME MUG,2,2010-11-21 15:38:00,1.25,15579.0,United Kingdom
537638,21481,FAWN BLUE HOT WATER BOTTLE,3,2010-12-07 15:28:00,5.91,,United Kingdom
538255,47570B,TEA TIME TABLE CLOTH,6,2010-12-10 12:33:00,10.65,14911.0,EIRE
528962,21114,LAVENDER SCENTED FABRIC HEART,20,2010-10-26 09:47:00,1.25,14740.0,United Kingdom
528747,90002A,FLOWER BURST SILVER RING OPAL,2,2010-10-24 14:40:00,3.75,16770.0,United Kingdom
528893,21231,SWEETHEART CERAMIC TRINKET BOX,1,2010-10-25 12:47:00,1.25,14606.0,United Kingdom
526645,22633,HAND WARMER UNION JACK,2,2010-10-12 13:33:00,2.1,17841.0,United Kingdom
536769,22083,PAPER CHAIN KIT RETROSPOT,12,2010-12-02 14:47:00,2.95,17581.0,United Kingdom
536988,20750,RED RETROSPOT MINI CASES,1,2010-12-03 15:05:00,7.95,17238.0,United Kingdom
538347,22483,RED GINGHAM TEDDY BEAR ,3,2010-12-10 14:54:00,2.95,17220.0,United Kingdom
530562,22598,CHRISTMAS MUSICAL ZINC TREE,14,2010-11-03 13:47:00,0.85,16012.0,United Kingdom
536028,22557,PLASTERS IN TIN VINTAGE PAISLEY ,6,2010-11-29 16:32:00,1.65,15555.0,United Kingdom
537889,21481,FAWN BLUE HOT WATER BOTTLE,6,2010-12-09 10:04:00,2.95,13319.0,United Kingdom
528102,22562,MONSTERS STENCIL CRAFT,7,2010-10-20 13:40:00,1.25,15572.0,United Kingdom
530332,22299,PIG KEYRING WITH LIGHT & SOUND ,2,2010-11-02 13:57:00,2.51,,United Kingdom
535313,21790,VINTAGE SNAP CARDS,24,2010-11-25 14:53:00,0.85,15514.0,United Kingdom
537354,20726,LUNCH BAG WOODLAND,2,2010-12-06 12:23:00,1.65,12748.0,United Kingdom
530905,21479,WHITE SKULL HOT WATER BOTTLE ,4,2010-11-04 15:30:00,3.75,17091.0,United Kingdom
535271,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,1,2010-11-25 13:42:00,3.75,15967.0,United Kingdom
530925,20750,RED RETROSPOT MINI CASES,2,2010-11-04 16:50:00,7.95,16861.0,United Kingdom
537894,22551,PLASTERS IN TIN SPACEBOY,24,2010-12-09 10:16:00,1.65,12621.0,Germany
525025,70007,HI TEC ALPINE HAND WARMER,1,2010-10-03 12:07:00,1.65,13838.0,United Kingdom
535366,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-11-25 17:42:00,2.95,14264.0,United Kingdom
531692,22485,SET OF 2 WOODEN MARKET CRATES,1,2010-11-09 11:50:00,25.49,,United Kingdom
538177,22083,PAPER CHAIN KIT RETROSPOT,4,2010-12-10 09:51:00,5.91,,United Kingdom
537224,22829,SWEETHEART WIRE WALL TIDY,2,2010-12-05 16:24:00,9.95,13174.0,United Kingdom
528511,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,12,2010-10-22 12:30:00,8.5,18223.0,United Kingdom
526430,22729,ALARM CLOCK BAKELIKE ORANGE,4,2010-10-11 15:12:00,3.75,17635.0,United Kingdom
534752,21494,ROTATING LEAVES T-LIGHT HOLDER,2,2010-11-24 09:55:00,5.91,,United Kingdom
532826,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,1,2010-11-15 09:32:00,1.66,,United Kingdom
538071,22419,LIPSTICK PEN RED,25,2010-12-09 14:09:00,0.85,,United Kingdom
531894,21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,16,2010-11-10 12:01:00,0.85,13767.0,United Kingdom
537371,22660,DOORMAT I LOVE LONDON,2,2010-12-06 12:47:00,7.95,15028.0,United Kingdom
534401,85045,GREEN CHRISTMAS TREE STRING 20LIGHT,1,2010-11-22 13:42:00,4.95,16765.0,United Kingdom
538507,84836,ZINC METAL HEART DECORATION,12,2010-12-12 13:26:00,1.25,15547.0,United Kingdom
530818,22384,LUNCH BAG PINK POLKADOT,3,2010-11-04 13:14:00,1.65,13772.0,United Kingdom
535248,22180,RETROSPOT LAMP,3,2010-11-25 12:46:00,9.95,13319.0,United Kingdom
532019,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,2010-11-10 13:08:00,2.55,12662.0,Germany
529510,21258,VICTORIAN SEWING BOX LARGE,2,2010-10-28 14:40:00,12.75,14911.0,EIRE
533599,21623,VINTAGE UNION JACK MEMOBOARD,4,2010-11-18 12:25:00,9.95,18055.0,United Kingdom
535799,22364,GLASS JAR DIGESTIVE BISCUITS,2,2010-11-28 14:49:00,2.95,16720.0,United Kingdom
527297,84832,ZINC WILLIE WINKIE  CANDLE STICK,24,2010-10-15 14:11:00,0.85,15615.0,United Kingdom
530422,21366,MIRRORED WALL ART PHOTO FRAMES,1,2010-11-03 09:36:00,8.47,,United Kingdom
533549,84949,SILVER HANGING T-LIGHT HOLDER,6,2010-11-17 16:59:00,1.65,14606.0,United Kingdom
537666,85132C,CHARLIE AND LOLA FIGURES TINS,1,2010-12-07 18:36:00,8.47,,United Kingdom
533079,22465,HANGING METAL STAR LANTERN,12,2010-11-16 09:13:00,1.65,16602.0,United Kingdom
537765,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,1,2010-12-08 12:08:00,1.65,14606.0,United Kingdom
531837,84050,PINK HEART SHAPE EGG FRYING PAN,144,2010-11-10 08:56:00,1.25,13777.0,United Kingdom
538641,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-12-13 14:36:00,2.55,15640.0,United Kingdom
531818,82600,NO SINGING METAL SIGN,3,2010-11-09 17:05:00,2.1,13069.0,United Kingdom
525260,22366,DOORMAT AIRMAIL ,2,2010-10-04 15:41:00,7.95,13021.0,United Kingdom
537764,22601,CHRISTMAS RETROSPOT ANGEL WOOD,1,2010-12-08 12:06:00,0.85,16893.0,United Kingdom
533947,20727,LUNCH BAG  BLACK SKULL.,1,2010-11-19 12:09:00,1.65,17862.0,United Kingdom
531382,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2010-11-07 16:29:00,2.95,16549.0,United Kingdom
525017,47570B,TEA TIME TABLE CLOTH,2,2010-10-03 11:35:00,10.65,13014.0,United Kingdom
538351,22075,6 RIBBONS ELEGANT CHRISTMAS ,2,2010-12-10 15:17:00,4.21,,United Kingdom
539745,20655,QUEEN OF SKIES LUGGAGE TAG,1,2010-12-21 15:21:00,2.51,,United Kingdom
525928,85159A,"BLACK TEA,COFFEE,SUGAR JARS",1,2010-10-07 16:48:00,6.35,16072.0,United Kingdom
536636,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,36,2010-12-02 11:23:00,2.95,15070.0,United Kingdom
539750,22551,PLASTERS IN TIN SPACEBOY,2,2010-12-21 15:40:00,4.21,,United Kingdom
536021,22119,PEACE WOODEN BLOCK LETTERS,3,2010-11-29 15:53:00,6.95,14329.0,United Kingdom
531580,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,1,2010-11-09 10:59:00,2.55,17811.0,United Kingdom
530299,22600,CHRISTMAS RETROSPOT STAR WOOD,10,2010-11-02 12:48:00,0.85,14449.0,United Kingdom
536643,22634,CHILDS BREAKFAST SET SPACEBOY ,2,2010-12-02 11:57:00,9.95,14390.0,United Kingdom
532990,22796,PHOTO FRAME 3 CLASSIC HANGING,2,2010-11-15 14:11:00,9.95,17106.0,United Kingdom
529994,21622,VINTAGE UNION JACK CUSHION COVER,3,2010-10-31 16:26:00,4.95,16984.0,United Kingdom
537256,20685,DOORMAT RED RETROSPOT,10,2010-12-06 11:06:00,6.75,16210.0,United Kingdom
529265,22644,CERAMIC CHERRY CAKE MONEY BANK,12,2010-10-27 11:45:00,1.45,17473.0,United Kingdom
537041,21877,HOME SWEET HOME MUG,2,2010-12-05 10:36:00,1.25,16033.0,United Kingdom
530830,84944,SET OF 6 KASHMIR FOLKART BAUBLES,2,2010-11-04 13:32:00,4.25,15580.0,United Kingdom
538177,22246,MAGIC GARDEN FELT GARLAND ,1,2010-12-10 09:51:00,4.21,,United Kingdom
539374,22984,CARD GINGHAM ROSE ,12,2010-12-17 11:40:00,0.42,14769.0,United Kingdom
537773,21479,WHITE SKULL HOT WATER BOTTLE ,1,2010-12-08 12:36:00,3.75,16016.0,United Kingdom
538207,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,2010-12-10 11:33:00,0.85,12748.0,United Kingdom
527951,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,1,2010-10-19 15:36:00,2.51,,United Kingdom
537201,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,2010-12-05 14:19:00,0.85,12472.0,Germany
527085,21801,CHRISTMAS TREE DECORATION WITH BELL,4,2010-10-14 15:45:00,0.42,17611.0,United Kingdom
537196,22421,LIPSTICK PEN FUSCHIA,1,2010-12-05 13:55:00,0.42,15426.0,United Kingdom
537467,22568,FELTCRAFT CUSHION OWL,2,2010-12-07 10:36:00,3.75,16059.0,United Kingdom
525753,22379,RECYCLING BAG RETROSPOT ,1,2010-10-07 10:19:00,4.21,,United Kingdom
532106,22599,CHRISTMAS MUSICAL ZINC STAR,12,2010-11-10 16:26:00,0.85,16094.0,United Kingdom
534749,20992,JAZZ HEARTS PURSE NOTEBOOK,12,2010-11-24 09:51:00,0.85,14861.0,United Kingdom
525565,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2010-10-06 09:18:00,0.85,13468.0,United Kingdom
537823,22197,SMALL POPCORN HOLDER,26,2010-12-08 14:25:00,1.66,,United Kingdom
533154,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,2010-11-16 14:01:00,9.95,13458.0,United Kingdom
539466,22644,CERAMIC CHERRY CAKE MONEY BANK,12,2010-12-19 12:46:00,1.45,12668.0,Germany
527880,22786,PILLOWCUSHION COVER PINK UNION JACK,2,2010-10-19 11:47:00,5.95,15039.0,United Kingdom
526903,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,2010-10-13 15:13:00,0.85,17851.0,United Kingdom
531815,85063,CREAM SWEETHEART MAGAZINE RACK,6,2010-11-09 16:51:00,14.95,14217.0,United Kingdom
532557,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,6,2010-11-12 12:49:00,0.85,13032.0,United Kingdom
539955,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2010-12-23 12:13:00,9.32,,United Kingdom
534244,21527,RED RETROSPOT TRADITIONAL TEAPOT ,1,2010-11-22 10:59:00,7.95,16972.0,United Kingdom
528910,22840,ROUND CAKE TIN VINTAGE RED,2,2010-10-25 13:31:00,7.95,13319.0,United Kingdom
529573,85150,LADIES & GENTLEMEN METAL SIGN,12,2010-10-28 18:54:00,2.55,16242.0,United Kingdom
527889,22186,RED STAR CARD HOLDER,6,2010-10-19 12:14:00,2.95,14911.0,EIRE
537081,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,16,2010-12-05 12:00:00,3.75,15332.0,Lithuania
533278,35954,SMALL FOLKART STAR CHRISTMAS DEC,48,2010-11-16 15:24:00,0.42,13439.0,United Kingdom
536874,22866,HAND WARMER SCOTTY DOG DESIGN,1,2010-12-03 11:35:00,2.1,16891.0,United Kingdom
536064,22470,HEART OF WICKER LARGE,12,2010-11-30 10:43:00,2.95,14422.0,United Kingdom
531368,47591B,SCOTTIES CHILDRENS APRON,2,2010-11-07 15:00:00,1.65,16899.0,United Kingdom
528633,82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2010-10-24 11:25:00,1.25,13544.0,United Kingdom
530959,22189,CREAM HEART CARD HOLDER,4,2010-11-04 18:56:00,3.95,14687.0,United Kingdom
535787,22904,CALENDAR PAPER CUT DESIGN,6,2010-11-28 14:14:00,2.95,13295.0,United Kingdom
531815,21843,RED RETROSPOT CAKE STAND,1,2010-11-09 16:51:00,10.95,14217.0,United Kingdom
539831,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-22 13:17:00,12.75,14606.0,United Kingdom
532754,22509,SEWING BOX RETROSPOT DESIGN ,1,2010-11-14 13:33:00,16.95,17288.0,United Kingdom
527404,84880,WHITE WIRE EGG HOLDER,1,2010-10-17 14:30:00,5.95,14800.0,United Kingdom
535407,22549,PICTURE DOMINOES,2,2010-11-26 11:20:00,3.36,,United Kingdom
526494,21880,RED RETROSPOT TAPE,12,2010-10-12 09:31:00,0.65,17735.0,United Kingdom
528082,22746,POPPY'S PLAYHOUSE LIVINGROOM ,2,2010-10-20 12:53:00,2.1,16521.0,United Kingdom
530124,22700,BLACK AND WHITE DOG BOWL,1,2010-11-01 15:14:00,2.95,13174.0,United Kingdom
538169,22072,RED RETROSPOT TEA CUP AND SAUCER ,2,2010-12-09 19:28:00,3.75,13230.0,United Kingdom
539436,21809,CHRISTMAS HANGING TREE WITH BELL,1,2010-12-17 14:49:00,2.51,,United Kingdom
538148,22664,TOY TIDY DOLLY GIRL DESIGN,1,2010-12-09 16:26:00,4.21,,United Kingdom
533965,22386,JUMBO BAG PINK POLKADOT,2,2010-11-19 13:06:00,5.06,,United Kingdom
537395,22911,PAPER CHAIN KIT LONDON,1,2010-12-06 14:05:00,2.95,15356.0,United Kingdom
533266,22156,HEART DECORATION WITH PEARLS ,12,2010-11-16 15:14:00,0.85,12775.0,Netherlands
526905,22584,PACK OF 6 PANNETONE GIFT BOXES,6,2010-10-13 15:17:00,2.55,12900.0,United Kingdom
533877,22554,PLASTERS IN TIN WOODLAND ANIMALS,20,2010-11-19 11:37:00,1.65,16161.0,United Kingdom
525077,22729,ALARM CLOCK BAKELIKE ORANGE,3,2010-10-03 15:30:00,3.75,16485.0,United Kingdom
531231,21407,BROWN CHECK CAT DOORSTOP ,6,2010-11-05 17:24:00,4.25,,EIRE
537023,48187,DOORMAT NEW ENGLAND,1,2010-12-03 16:02:00,7.95,16725.0,United Kingdom
527505,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,1,2010-10-18 12:25:00,2.55,17841.0,United Kingdom
535108,20974,12 PENCILS SMALL TUBE SKULL,6,2010-11-25 11:19:00,0.65,14963.0,United Kingdom
533336,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,6,2010-11-16 18:10:00,3.75,12714.0,France
538078,22761,CHEST 7 DRAWER MA CAMPAGNE,1,2010-12-09 14:25:00,24.95,16255.0,United Kingdom
539958,22345,PARTY PIZZA DISH BLUE POLKADOT,14,2010-12-23 13:26:00,0.43,,United Kingdom
538071,90010B,BLACK/WHITE GLASS/SILVER BRACELET,1,2010-12-09 14:09:00,9.77,,United Kingdom
531126,20719,WOODLAND CHARLOTTE BAG,100,2010-11-05 13:20:00,0.72,15311.0,United Kingdom
538011,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2010-12-09 12:24:00,2.1,14896.0,United Kingdom
533547,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,2,2010-11-17 16:48:00,4.95,16409.0,United Kingdom
537369,85099B,JUMBO BAG RED RETROSPOT,1,2010-12-06 12:41:00,1.95,17860.0,United Kingdom
533348,21879,HEARTS GIFT TAPE,1,2010-11-17 09:23:00,1.66,,United Kingdom
527350,22940,FELTCRAFT CHRISTMAS FAIRY,12,2010-10-15 16:04:00,4.25,12415.0,Australia
538149,22719,GUMBALL MONOCHROME COAT RACK,1,2010-12-09 16:27:00,2.51,,United Kingdom
530346,21361,LOVE LARGE WOOD LETTERS ,4,2010-11-02 15:42:00,12.75,14733.0,United Kingdom
535427,21578,WOODLAND DESIGN  COTTON TOTE BAG,2,2010-11-26 12:05:00,2.25,15872.0,United Kingdom
525335,22124,SET OF 2 TEA TOWELS PING MICROWAVE,12,2010-10-05 11:24:00,2.95,14298.0,United Kingdom
536987,20773,BLUE PAISLEY NOTEBOOK,3,2010-12-03 14:54:00,1.65,17198.0,United Kingdom
537434,85034C,3 ROSE MORRIS BOXED CANDLES,1,2010-12-06 16:57:00,8.47,,United Kingdom
532577,20992,JAZZ HEARTS PURSE NOTEBOOK,1,2010-11-12 14:05:00,0.85,16727.0,United Kingdom
536787,71053,WHITE METAL LANTERN,6,2010-12-02 15:24:00,3.39,17850.0,United Kingdom
530060,35400,WOODEN BOX ADVENT CALENDAR ,1,2010-11-01 11:35:00,16.98,,United Kingdom
537608,22571,ROCKING HORSE RED CHRISTMAS ,5,2010-12-07 13:20:00,0.85,15024.0,United Kingdom
526214,22727,ALARM CLOCK BAKELIKE RED ,4,2010-10-10 14:17:00,3.75,12749.0,United Kingdom
537240,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1,2010-12-06 10:08:00,8.47,,United Kingdom
535336,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-11-25 16:12:00,1.25,13626.0,United Kingdom
538697,22222,CAKE PLATE LOVEBIRD WHITE,24,2010-12-14 10:18:00,1.95,13948.0,United Kingdom
532020,22908,PACK OF 20 NAPKINS RED APPLES,1,2010-11-10 13:08:00,0.85,15311.0,United Kingdom
537638,20751,FUNKY WASHING UP GLOVES ASSORTED,1,2010-12-07 15:28:00,4.21,,United Kingdom
534174,84927F,PSYCHEDELIC TILE HOOK,1,2010-11-21 13:35:00,2.1,12573.0,France
527419,21175,GIN + TONIC DIET METAL SIGN,1,2010-10-17 15:43:00,2.1,12748.0,United Kingdom
528060,21357,TOAST ITS - DINOSAUR,1,2010-10-20 12:13:00,1.25,16776.0,United Kingdom
525879,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2010-10-07 14:24:00,1.25,15228.0,United Kingdom
525727,84990,60 GOLD AND SILVER FAIRY CAKE CASES,24,2010-10-06 15:33:00,0.55,14657.0,United Kingdom
532055,22467,GUMBALL COAT RACK,3,2010-11-10 14:26:00,2.55,15529.0,United Kingdom
535967,21034,REX CASH+CARRY JUMBO SHOPPER,2,2010-11-29 12:46:00,0.95,14510.0,United Kingdom
527414,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,2010-10-17 15:16:00,2.55,15506.0,United Kingdom
527085,22652,TRAVEL SEWING KIT,3,2010-10-14 15:45:00,1.65,17611.0,United Kingdom
530381,21888,BINGO SET,4,2010-11-02 16:52:00,3.75,13520.0,Switzerland
537042,22624,IVORY KITCHEN SCALES,1,2010-12-05 10:45:00,8.5,13838.0,United Kingdom
527950,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,2,2010-10-19 15:33:00,0.85,16795.0,United Kingdom
533740,22502,PICNIC BASKET WICKER SMALL,32,2010-11-18 14:07:00,8.47,,United Kingdom
535088,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,12,2010-11-25 10:05:00,1.45,17167.0,United Kingdom
533346,21703,BAG 125g SWIRLY MARBLES,12,2010-11-17 08:53:00,0.42,18256.0,United Kingdom
538071,21741,COSY SLIPPER SHOES LARGE GREEN,1,2010-12-09 14:09:00,5.91,,United Kingdom
539737,22121,NOEL WOODEN BLOCK LETTERS ,1,2010-12-21 15:19:00,11.87,,United Kingdom
538566,37482P,CUBIC MUG PINK POLKADOT,1,2010-12-13 11:21:00,16.98,,United Kingdom
537130,21591,COSY HOUR CIGAR BOX MATCHES ,2,2010-12-05 12:23:00,1.25,17796.0,United Kingdom
534321,21238,RED RETROSPOT CUP,3,2010-11-22 11:37:00,0.85,15039.0,United Kingdom
538071,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,1,2010-12-09 14:09:00,1.66,,United Kingdom
539731,84459A,PINK METAL CHICKEN HEART ,192,2010-12-21 15:05:00,1.25,14646.0,Netherlands
539437,22625,RED KITCHEN SCALES,1,2010-12-17 14:54:00,16.98,,United Kingdom
